Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA30,Volatility7,Daily_Return,EMA12,EMA26,MACD,MACD_Signal,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Year,Month,DayOfWeek,Is_Quarter_End
2012-02-29,77.365715,78.230003,76.528572,77.491432,66.963387,238002800,74.90408214285715,68.2117143,1.5831264706699877,0.0131301542648789,73.56675086333127,70.16341977840459,3.403331084926677,3.069649240970442,85.30167277619212,71.08157155,3.784727706425391,78.65102696285079,63.51211613714923,76.487144,0.0183543625791644,75.108574,0.0064126627259546,74.629997,0.0116578559709037,73.291428,-0.0035156354786282,72.779999,0.0136489687890402,2012,2,2,0
2012-03-01,78.309998,78.315712,76.96714,77.781425,67.213989,170817500,75.508571,68.76104746666667,1.776018988091869,0.0037422588861177,74.2151622689726,70.72771646148573,3.4874458074868784,3.1532085542737294,82.60037250873098,71.7121429,3.798531865211372,79.30920663042275,64.11507916957726,77.491432,0.0131301542648789,76.487144,0.0183543625791644,75.108574,0.0064126627259546,73.769997,0.0065296722012293,71.095711,-0.0231421822360839,2012,3,3,0
2012-03-02,77.748573,78.114288,77.502853,77.882858,67.301636,107928100,76.16448957142858,69.32023796666667,1.6651012054268084,0.0013040774195123,74.77942315066913,71.25772694582012,3.5216962048490075,3.2269060843887853,82.70151626720082,72.35542865,3.692997729350742,79.74142410870148,64.9694331912985,77.781425,0.0037422588861177,77.491432,0.0131301542648789,76.487144,0.0183543625791644,74.629997,0.0116578559709037,71.744286,0.0091225615564911,2012,3,4,0
2012-03-05,77.917145,78.211426,75.14286,76.165718,65.817802,202281100,76.50673542857143,69.85766663333334,1.2962672945276923,-0.0220477271134554,74.99269928133542,71.62128183872234,3.3714174426130796,3.2558083560336444,68.63868836546298,72.880286,3.4291409641881,79.7385679283762,66.0220040716238,77.882858,0.0013040774195123,77.781425,0.0037422588861177,77.491432,0.0131301542648789,75.108574,0.0064126627259546,71.73143,-0.0001791919707724,2012,3,0,0
2012-03-06,74.808571,76.241432,73.745712,75.751427,65.459801,202559700,76.66693971428572,70.34742849999999,1.0763007010154868,-0.0054393368943228,75.10942662266844,71.92721851733549,3.182208105332947,3.241088305893505,63.329896441040006,73.35378610000001,3.108863259369939,79.57151261873989,67.13605958126013,76.165718,-0.0220477271134554,77.882858,0.0013040774195123,77.781425,0.0037422588861177,76.487144,0.0183543625791644,73.550003,0.0253525267794048,2012,3,1,0
2012-03-07,76.685715,76.825714,74.757141,75.812859,65.512878,199630200,76.76755185714286,70.87257143333333,0.9292138019189484,0.0008109682211001,75.21764698841176,72.21504373827361,3.0026032501381508,3.1933912947424345,74.76746510926539,73.79564325000001,2.76346551167974,79.32257427335949,68.26871222664053,75.751427,-0.0054393368943228,76.165718,-0.0220477271134554,77.882858,0.0013040774195123,77.491432,0.0131301542648789,73.291428,-0.0035156354786282,2012,3,2,0
2012-03-08,76.384285,77.57,76.017143,77.427139,66.907837,129114300,76.90183685714285,71.3265237,0.949634064798996,0.0212929577025975,75.55756883634841,72.60112486877185,2.9564439675765612,3.14600182930926,77.0906768382403,74.26214295,2.5283709205485794,79.31888479109716,69.20540110890283,75.812859,0.0008109682211001,75.751427,-0.0054393368943228,76.165718,-0.0220477271134554,77.781425,0.0037422588861177,73.769997,0.0065296722012293,2012,3,3,0
2012-03-09,77.744286,78.248573,77.587143,77.881432,67.300438,104729800,76.95755114285714,71.80528576666667,1.0000903944277566,0.0058673613137121,75.91508624614096,72.9922587303443,2.922827515796655,3.101366966606739,78.13355042363168,74.63357165,2.4845834823982478,79.6027386147965,69.6644046852035,77.427139,0.0212929577025975,75.812859,0.0008109682211001,75.751427,-0.0054393368943228,77.882858,0.0013040774195123,74.629997,0.0116578559709037,2012,3,4,0
2012-03-12,78.425713,78.85714,78.14286,78.85714,68.143532,101820600,77.11122471428573,72.3039523,1.208680100355244,0.0125281209518592,76.3677099005808,73.42669437994843,2.9410155206323765,3.069296677411867,76.30642711830666,75.0520001,2.4542744495691564,79.96054899913831,70.14345120086169,77.881432,0.0058673613137121,77.427139,0.0212929577025975,75.812859,0.0008109682211001,76.165718,-0.0220477271134554,75.108574,0.0064126627259546,2012,3,0,0
2012-03-13,79.648575,81.168571,79.39286,81.157143,70.13105,172713800,77.57897971428572,72.85199993333332,1.9582270542869744,0.0291667057669096,77.10454576202991,73.99932020365596,3.1052255583739594,3.076482453604286,82.42637203028852,75.5198571,2.6829410379026863,80.88573917580537,70.15397502419462,78.85714,0.0125281209518592,77.881432,0.0058673613137121,77.427139,0.0212929577025975,75.751427,-0.0054393368943228,76.487144,0.0183543625791644,2012,3,1,0
2012-03-14,82.578575,84.959999,82.199997,84.225716,72.782761,354711000,78.73040800000001,73.4858096,3.052572796719005,0.0378102639714659,78.20011041402532,74.75683100338514,3.443279410640173,3.149841845011464,85.51877385462637,76.09214295000001,3.232240664410881,82.55662427882177,69.62766162117825,81.157143,0.0291667057669096,78.85714,0.0125281209518592,77.881432,0.0058673613137121,75.812859,0.0008109682211001,77.491432,0.0131301542648789,2012,3,2,0
2012-03-15,85.658569,85.715714,82.650002,83.651428,72.286484,289929500,79.85897957142858,74.10185726666667,3.2232384743400333,-0.0068184401068197,79.03877465802142,75.41569004017143,3.6230846178499974,3.2444903995791705,81.25307587839949,76.7199288,3.4243429743046554,83.56861474860932,69.87124285139069,84.225716,0.0378102639714659,81.157143,0.0291667057669096,78.85714,0.0125281209518592,77.427139,0.0212929577025975,77.781425,0.0037422588861177,2012,3,3,0
2012-03-16,83.531425,84.171425,82.571426,83.652855,72.287727,206371900,80.978979,74.72304766666667,2.931927853357858,1.7058883920118006e-05,79.74863317217198,76.02585040756614,3.7227827646058387,3.3401488725845043,80.6121132132282,77.31535725,3.546785905634851,84.4089290612697,70.22178543873031,83.651428,-0.0068184401068197,84.225716,0.0378102639714659,81.157143,0.0291667057669096,77.881432,0.0058673613137121,77.882858,0.0013040774195123,2012,3,4,0
2012-03-19,85.48143,85.96714,84.150002,85.871429,74.204872,225309000,82.18530614285714,75.39647626666667,2.96398180975966,0.026521198828181,80.6906017610686,76.75515252552421,3.9354492355443966,3.459208945176483,81.71283011989343,78.0223572,3.7769610216321774,85.57627924326435,70.46843515673565,83.652855,1.7058883920118006e-05,83.651428,-0.0068184401068197,84.225716,0.0378102639714659,78.85714,0.0125281209518592,76.165718,-0.0220477271134554,2012,3,0,0
2012-03-20,85.644287,86.699997,84.497147,86.565712,74.804832,204165500,83.42591757142857,76.07261916666667,2.664643028948407,0.0080851455261097,81.59446487475036,77.48186063474465,4.112604240005709,3.5898880041423284,81.32147125879435,78.67314265,4.075341650059209,86.82382595011842,70.52245934988159,85.871429,0.026521198828181,83.652855,1.7058883920118006e-05,83.651428,-0.0068184401068197,81.157143,0.0291667057669096,75.751427,-0.0054393368943228,2012,3,1,0
2012-03-21,86.105713,87.092857,85.915718,86.071426,74.377708,161010500,84.45652985714287,76.70914283333333,1.8837811883964195,-0.0057099513026589,82.28322812478876,78.11812473587467,4.1651033889140905,3.704931081096681,78.21645606664282,79.31214255,4.187482023454279,87.68710659690856,70.93717850309145,86.565712,0.0080851455261097,85.871429,0.026521198828181,83.652855,1.7058883920118006e-05,84.225716,0.0378102639714659,75.812859,0.0008109682211001,2012,3,2,0
2012-03-22,85.397141,86.35714,85.075714,85.620003,73.98761,155967700,85.0940812857143,77.29323810000001,1.218893128148511,-0.0052447487044074,82.7965781055905,78.67381942210618,4.122758683484321,3.7884966015742094,75.72188991210834,79.90464285,4.2003615275955415,88.30536590519108,71.50391979480892,86.071426,-0.0057099513026589,86.565712,0.0080851455261097,85.871429,0.026521198828181,83.651428,-0.0068184401068197,77.427139,0.0212929577025975,2012,3,3,0
2012-03-23,85.784286,85.971428,84.914284,85.150002,73.581444,107622200,85.22612214285714,77.7831429,1.157672095792056,-0.0054893831293137,83.15864332011505,79.15353665009832,4.00510667001673,3.8318186152627134,82.5685996133362,80.4306431,4.1636021903935925,88.75784748078718,72.10343871921282,85.620003,-0.0052447487044074,86.071426,-0.0057099513026589,86.565712,0.0080851455261097,83.652855,1.7058883920118006e-05,77.881432,0.0058673613137121,2012,3,4,0
2012-03-26,85.684288,86.735718,85.03714,86.711426,74.930763,148935500,85.6632647142857,78.32390473333335,1.0352164506728398,0.0183373336855587,83.70522527086658,79.71338030564658,3.9918449652199968,3.8638238852541704,86.68006247659379,81.0107857,4.191272802548166,89.39333130509632,72.62824009490367,85.150002,-0.0054893831293137,85.620003,-0.0052447487044074,86.071426,-0.0057099513026589,85.871429,0.026521198828181,78.85714,0.0125281209518592,2012,3,0,0
2012-03-27,86.597145,88.040001,86.580002,87.78286,75.856613,151782400,86.25326542857144,78.85666663333333,0.8606460416828748,0.0123563185317698,84.33255369073326,80.31111954226536,4.021434148467904,3.8953459378969173,87.52352116429859,81.5755715,4.309027137114097,90.1936257742282,72.9575172257718,86.711426,0.0183373336855587,85.150002,-0.0054893831293137,85.620003,-0.0052447487044074,86.565712,0.0080851455261097,81.157143,0.0291667057669096,2012,3,1,0
2012-03-28,88.339996,88.778572,87.187141,88.23143,76.244255,163865100,86.59040842857144,79.37171433333333,1.111751459838218,0.0051099952769824,84.93238081523585,80.89780920580127,4.034571609434579,3.9231910722044496,86.5397769943183,82.11257140000001,4.440480424244602,90.99353224848922,73.2316105515108,87.78286,0.0123563185317698,86.711426,0.0183373336855587,85.150002,-0.0054893831293137,86.071426,-0.0057099513026589,84.225716,0.0378102639714659,2012,3,2,0
2012-03-29,87.540001,88.080002,86.747147,87.122856,75.286285,152059600,86.67000042857144,79.9059525,1.1294906040779664,-0.012564388903138,85.26937699750727,81.35892378314932,3.9104532143579434,3.9206435006351485,79.92966705202184,82.57964295000001,4.452205057120084,91.48405306424017,73.67523283575984,88.23143,0.0051099952769824,87.78286,0.0123563185317698,86.711426,0.0183373336855587,85.620003,-0.0052447487044074,83.651428,-0.0068184401068197,2012,3,3,0
2012-03-30,86.96714,87.222855,85.419998,85.650002,74.013542,182759500,86.60979699999999,80.36947636666667,1.1769472110980417,-0.0169054834474204,85.32793469019845,81.67678142884196,3.651153261356484,3.8667454527794156,71.31332803789019,82.96800015,4.358726015440034,91.68545218088006,74.25054811911993,87.122856,-0.012564388903138,88.23143,0.0051099952769824,87.78286,0.0123563185317698,85.150002,-0.0054893831293137,83.652855,1.7058883920118006e-05,2012,3,4,0
2012-04-02,85.975716,88.395714,85.76857,88.375717,76.368927,149587900,87.00347042857142,80.92428593333334,1.2493437164961458,0.0318238754973991,85.79682427632176,82.17299887855737,3.623825397764392,3.8181614417764114,72.05973366869117,83.5785001,4.208322033269735,91.99514416653948,75.16185603346052,85.650002,-0.0169054834474204,87.122856,-0.012564388903138,88.23143,0.0051099952769824,86.711426,0.0183373336855587,85.871429,0.026521198828181,2012,4,0,0
2012-04-03,89.614288,90.315712,88.93,89.902855,77.688583,208639900,87.68244942857143,81.46938099999998,1.3607079426981146,0.0172800634816916,86.4285213107338,82.74558081347905,3.682940497254748,3.7911172528720787,69.1536519826496,84.2860715,4.007957599345127,92.30198669869026,76.27015630130975,88.375717,0.0318238754973991,85.650002,-0.0169054834474204,87.122856,-0.012564388903138,87.78286,0.0123563185317698,86.565712,0.0080851455261097,2012,4,1,0
2012-04-04,89.192856,89.408569,88.14286,89.187141,77.070114,143245200,88.036123,81.9992381,1.387730274725284,-0.0079609707611622,86.85292433985168,83.22273341988802,3.630190919963667,3.7589319862903965,68.49996226961655,84.9547856,3.6164269911767057,92.1876395823534,77.72193161764659,89.902855,0.0172800634816916,88.375717,0.0318238754973991,85.650002,-0.0169054834474204,88.23143,0.0051099952769824,86.071426,-0.0057099513026589,2012,4,2,0
2012-04-05,89.568573,90.665718,89.057144,90.525711,78.22683,160324500,88.42795885714285,82.5577619,1.6640277833372423,0.015008553755524,87.41796844141295,83.76369472211853,3.654273719294423,3.738000332891202,71.08424302515066,85.6097142,3.358284779338774,92.32628375867755,78.89314464132245,89.187141,-0.0079609707611622,89.902855,0.0172800634816916,88.375717,0.0318238754973991,87.122856,-0.012564388903138,85.620003,-0.0052447487044074,2012,4,3,0
2012-04-09,89.447144,91.405716,89.328575,90.889999,78.541626,149384200,88.80775442857143,83.09976196666666,1.898562444022776,0.0040241385124277,87.95212698888787,84.29156911307271,3.660557875815158,3.7225118414759937,67.37217806862425,86.26014255,3.026004640134813,92.31215183026963,80.20813326973037,90.525711,0.015008553755524,89.187141,-0.0079609707611622,89.902855,0.0172800634816916,85.650002,-0.0169054834474204,85.150002,-0.0054893831293137,2012,4,0,0
2012-04-10,91.418571,92.0,89.428574,89.777145,77.579979,222431300,89.18693857142857,83.58871433333334,1.766427995944283,-0.0122439653674107,88.23289899059743,84.69790806765991,3.5349909229375243,3.6850076577683,60.80356082566963,86.8061428,2.5708887627497847,91.94792032549957,81.66436527450044,90.889999,0.0040241385124277,90.525711,0.015008553755524,89.187141,-0.0079609707611622,88.375717,0.0318238754973991,86.711426,0.0183373336855587,2012,4,1,0
2012-04-11,90.885712,90.98143,89.048569,89.457146,77.303429,174153700,89.73081628571428,84.02104773333333,0.838061071422618,-0.0035643704196653,88.42124468435168,85.05044421079621,3.3708004735554624,3.6221662209257324,61.525025124998606,87.22114295000002,2.2624163644237947,91.7459756788476,82.69631022115243,89.777145,-0.0122439653674107,90.889999,0.0040241385124277,90.525711,0.015008553755524,89.902855,0.0172800634816916,87.78286,0.0123563185317698,2012,4,2,0
2012-04-12,89.285713,90.190002,88.64286,88.96714,76.88002,153584200,89.81530528571429,84.40357133333333,0.6965410748807459,-0.005477550110977,88.5052285790668,85.34056982481131,3.164658754255484,3.530664727591683,61.363838371616055,87.45821415,2.178892721238699,91.8159995924774,83.10042870752261,89.457146,-0.0035643704196653,89.777145,-0.0122439653674107,90.889999,0.0040241385124277,89.187141,-0.0079609707611622,88.23143,0.0051099952769824,2012,4,3,0
2012-04-13,89.158569,89.242859,86.215714,86.461426,74.714745,214911200,89.32367257142857,84.69290470000001,1.4410608964900606,-0.0281644885965761,88.19079741305652,85.42359620815861,2.7672012048979013,3.3779720230529273,53.911696659769284,87.59871405,2.0040886852529756,91.60689142050595,83.59053667949405,88.96714,-0.005477550110977,89.457146,-0.0035643704196653,89.777145,-0.0122439653674107,90.525711,0.015008553755524,87.122856,-0.012564388903138,2012,4,4,0
2012-04-16,87.151428,87.182854,82.60714,82.875717,71.616173,262696700,88.42204057142855,84.85933333333334,2.838040620495899,-0.0414717772524363,87.37309273412474,85.23486441496168,2.138228319163062,3.1300232822749545,39.79166279655458,87.55985715,2.0903003816766152,91.74045791335323,83.37925638664677,86.461426,-0.0281644885965761,88.96714,-0.005477550110977,89.457146,-0.0035643704196653,90.889999,0.0040241385124277,85.650002,-0.0169054834474204,2012,4,0,0
2012-04-17,82.705711,87.14286,81.701431,87.099998,75.266533,256382000,87.93265299999999,85.22380933333334,2.707172981317434,0.0509712754581659,87.33107815964401,85.37302245829784,1.9580557013461686,2.8956297660891974,48.44379572530265,87.6212856,2.0558385375603714,91.73296267512073,83.50960852487925,82.875717,-0.0414717772524363,86.461426,-0.0281644885965761,88.96714,-0.005477550110977,89.777145,-0.0122439653674107,88.375717,0.0318238754973991,2012,4,1,0
2012-04-18,87.674286,88.60714,86.101425,86.905716,75.098648,238632800,87.3634697142857,85.59561896666666,2.380953249357218,-0.002230562622975,87.26563782739109,85.48655531323874,1.7790825141523499,2.6723203157018283,46.943344871813665,87.63828579999999,2.0480413473580503,91.7343684947161,83.54220310528389,87.099998,0.0509712754581659,82.875717,-0.0414717772524363,86.461426,-0.0281644885965761,89.457146,-0.0035643704196653,89.902855,0.0172800634816916,2012,4,2,0
2012-04-19,85.745712,86.389999,83.502853,83.919998,72.518593,208679800,86.52673442857143,85.86585693333333,2.4202072138369477,-0.0343558299433375,86.75092400779246,85.3705140307766,1.3804099770158587,2.4139382479646345,43.20358299733116,87.5307144,2.186491737658019,91.90369787531603,83.15773092468396,86.905716,-0.002230562622975,87.099998,0.0509712754581659,82.875717,-0.0414717772524363,88.96714,-0.005477550110977,89.187141,-0.0079609707611622,2012,4,3,0
2012-04-20,84.482857,84.945717,81.488571,81.854286,70.733521,257746300,85.44061157142858,86.0134285,2.5862211835510887,-0.0246152532081805,85.9975950835167,85.11005269516352,0.8875423883531823,2.1086590760423443,42.143229134324415,87.34242855,2.499433265847964,92.34129508169592,82.34356201830407,83.919998,-0.0343558299433375,86.905716,-0.002230562622975,87.099998,0.0509712754581659,86.461426,-0.0281644885965761,90.525711,0.015008553755524,2012,4,4,0
2012-04-23,81.515717,82.381432,79.517143,81.671425,70.575485,241632300,84.39836657142858,86.1397616,2.390874394931353,-0.0022339819811023,85.33203045528336,84.85533953255882,0.4766909227245435,1.782265445378784,34.49002967957115,87.16849970000001,2.766764104108112,92.70202790821624,81.63497149178379,81.854286,-0.0246152532081805,83.919998,-0.0343558299433375,86.905716,-0.002230562622975,82.875717,-0.0414717772524363,90.889999,0.0040241385124277,2012,4,0,0
2012-04-24,80.372856,81.098572,79.285713,80.040001,69.165718,269037300,83.48102014285715,86.1791903,2.6816085717449827,-0.0199754565320734,84.51787207754745,84.4986477894063,0.019224288141145962,1.4296572139312567,27.292457401833758,86.83492845,3.1939570435102063,93.22284253702043,80.44701436297959,81.671425,-0.0022339819811023,81.854286,-0.0246152532081805,83.919998,-0.0343558299433375,87.099998,0.0509712754581659,89.777145,-0.0122439653674107,2012,4,1,0
2012-04-25,87.94857,88.285713,86.571426,87.14286,75.303566,226444400,84.090612,86.3787142,2.9885227903564746,0.0887413657078788,84.92171637330938,84.6945153605614,0.2272010127479831,1.1891659736946019,46.363042892012494,86.80292845,3.187158757263118,93.17724596452624,80.42861093547376,80.040001,-0.0199754565320734,81.671425,-0.0022339819811023,81.854286,-0.0246152532081805,86.905716,-0.002230562622975,89.457146,-0.0035643704196653,2012,4,2,0
2012-04-26,87.752853,87.812859,86.01857,86.814285,75.019646,134017100,84.04979585714285,86.46499983333335,2.942163025796642,-0.0037705326632612,85.21288077741563,84.85153533385315,0.36134544356248455,1.0236018676681784,43.15090541982253,86.7320712,3.1694324183170726,93.07093603663414,80.39320636336585,87.14286,0.0887413657078788,80.040001,-0.0199754565320734,81.671425,-0.0022339819811023,83.919998,-0.0343558299433375,88.96714,-0.005477550110977,2012,4,3,0
2012-04-27,86.438568,86.597145,85.785713,86.14286,74.43943,101680600,83.94081642857142,86.54804756666667,2.830766729320402,-0.0077340382403656,85.35595450396707,84.947189012827,0.4087654911400733,0.9006345923625575,41.337786192751544,86.68307139999999,3.1706480551391722,93.02436751027834,80.34177528972164,86.814285,-0.0037705326632612,87.14286,0.0887413657078788,80.040001,-0.0199754565320734,81.854286,-0.0246152532081805,86.461426,-0.0281644885965761,2012,4,4,0
2012-04-30,85.400002,85.485718,83.285713,83.425713,72.091446,126536200,83.8702042857143,86.54047616666666,2.8375293615834667,-0.0315423356039026,85.05899427258753,84.83448708595091,0.22450718663661462,0.7654091112173689,39.0514116667779,86.57185695,3.2468847497470277,93.06562644949405,80.07808745050595,86.14286,-0.0077340382403656,86.814285,-0.0037705326632612,87.14286,0.0887413657078788,81.671425,-0.0022339819811023,82.875717,-0.0414717772524363,2012,4,0,0
2012-05-01,83.557144,85.251427,83.03286,83.16143,71.863052,152749800,84.05693914285715,86.45014286666667,2.7234715093178763,-0.0031678842229374,84.76706130757407,84.71055693143602,0.056504376138050816,0.6236281642015052,39.126568445812566,86.31114260000001,3.3032727984613457,92.9176881969227,79.70459700307732,83.425713,-0.0315423356039026,86.14286,-0.0077340382403656,86.814285,-0.0037705326632612,80.040001,-0.0199754565320734,87.099998,0.0509712754581659,2012,5,1,0
2012-05-02,82.891426,83.914284,82.694283,83.711426,72.338333,106847300,84.34836785714286,86.355,2.527777980425405,0.0066135947878722,84.6046558756396,84.63654723281113,-0.031891357171531354,0.49252425992689797,40.94154337061729,86.00157114999999,3.2384373361475784,92.47844582229514,79.52469647770484,83.16143,-0.0031678842229374,83.425713,-0.0315423356039026,86.14286,-0.0077340382403656,87.14286,0.0887413657078788,86.905716,-0.002230562622975,2012,5,2,0
2012-05-03,84.35714,84.485718,82.900002,83.117142,71.824791,97637400,84.78795942857143,86.25652386666667,1.8229635212026896,-0.0070991981429153,84.37580758707966,84.52399869704733,-0.14819110996766938,0.3643811859479845,43.82940552256732,85.6980712,3.208474658759028,92.11502051751806,79.28112188248194,83.711426,0.0066135947878722,83.16143,-0.0031678842229374,83.425713,-0.0315423356039026,86.814285,-0.0037705326632612,83.919998,-0.0343558299433375,2012,5,3,0
2012-05-04,82.440002,82.622856,80.738571,80.75,69.779243,132498100,83.87469371428571,86.09419043333334,2.035532517920047,-0.0284795884824817,83.81799103522125,84.2444432380068,-0.42645220278554063,0.20621450820127948,45.89312615241066,85.20928565,3.1788028147486718,91.56689127949734,78.85168002050266,83.117142,-0.0070991981429153,83.711426,0.0066135947878722,83.16143,-0.0031678842229374,86.14286,-0.0077340382403656,81.854286,-0.0246152532081805,2012,5,4,0
2012-05-07,80.214287,81.824287,80.175713,81.354286,70.301445,115029600,83.09469385714286,85.96766656666667,1.7470363222823329,0.0074834179566563,83.43895949134105,84.03035751667296,-0.5913980253319124,0.04669200149464112,37.09408457163108,84.7325,2.991522991649119,90.71554598329824,78.74945401670176,80.75,-0.0284795884824817,83.117142,-0.0070991981429153,83.711426,0.0066135947878722,83.425713,-0.0315423356039026,81.671425,-0.0022339819811023,2012,5,0,0
2012-05-08,81.368568,81.64286,79.818573,81.168571,70.140945,124313000,82.38408114285714,85.78290473333332,1.2380532357063914,-0.0022827930663665,83.08966895421166,83.81837333025274,-0.7287043760410796,-0.10838727401250303,37.108366128608296,84.3020713,2.8431150059775763,89.98830131195514,78.61584128804485,81.354286,0.0074834179566563,80.75,-0.0284795884824817,83.117142,-0.0070991981429153,83.16143,-0.0031678842229374,80.040001,-0.0199754565320734,2012,5,1,0
2012-05-09,80.528572,81.997147,80.121429,81.311432,70.264397,120176000,82.082041,85.56719046666667,1.1988631009721549,0.0017600531614632,82.81609403817909,83.63267397245623,-0.8165799342771436,-0.2500258060654311,43.279860391569265,83.8947856,2.6421109108430025,89.17900742168601,78.610563778314,81.168571,-0.0022827930663665,81.354286,0.0074834179566563,80.75,-0.0284795884824817,83.711426,0.0066135947878722,87.14286,0.0887413657078788,2012,5,2,0
2012-05-10,82.082855,82.26857,81.205711,81.502853,70.429832,83300000,81.84510142857143,85.34290456666668,1.1106328535041825,0.002354170813275,82.61405695538231,83.47490945597798,-0.8608525005956693,-0.37219114497147876,48.99786868909751,83.52157125,2.4043932884085977,88.33035782681719,78.7127846731828,81.311432,0.0017600531614632,81.168571,-0.0022827930663665,81.354286,0.0074834179566563,83.117142,-0.0070991981429153,86.814285,-0.0037705326632612,2012,5,3,0
